Id	Bas3	Bas2	WT4	WT3	norm.Bas3	norm.Bas2	norm.WT4	norm.WT3	baseMean	Base	WT	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks	cogClass	prod
CD630_12430	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12440	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12450	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12460	0	0	2	5	0	0	1	2	0.75	0	2	1.104	0.143	0.483	0.629227581489511	NA	0	7.9966	7.1857	7.1857	TRUE	NA	J	Elongation factor P %28EF-P%29
CD630_12470	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_12480	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	ribonuclease III
CD630_12490	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative radical SAM-superfamily protein
CD630_12500	0	2	0	8	0	4	0	3	1.57	2	2	0.959	-0.06	-0.159	0.873441413842503	NA	5.217	2.9688	3.1322	3.1322	TRUE	NA	D	Structural maintenance chromosome protein SMC
CD630_12510	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	signal recognition particle receptor
CD630_12511	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Putative DNA-binding regulator
CD630_12520	0	0	2	8	0	0	1	3	1	0	2	1.182	0.241	0.706	0.480079121973137	NA	0	4.9473	4.5599	4.5599	TRUE	NA	U	Signal recognition particle protein
CD630_12530	0	0	4	12	0	0	3	4	1.67	0	4	1.381	0.466	1.155	0.247971793845582	NA	0	2.7225	2.5335	2.5335	TRUE	NA	J	30S ribosomal protein S16
CD630_12540	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	R	Putative RNA-binding protein
CD630_12550	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	16S rRNA processing protein RimM
CD630_12560	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	tRNA %28guanine-N%281%29-%29-methyltransferase %28M1G-methyltransferase%29 %28tRNA %5BGM37%5D methyltransferase %29
CD630_12570	2	0	2	6	5	0	1	2	1.97	2	2	0.952	-0.07	-0.166	0.867810676324613	0.939464768865178	0	2.0236	1.7996	1.7996	TRUE	NA	J	50S ribosomal protein L19
CD630_12580	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative GTPase%2C MG442 type
CD630_12590	0	0	5	4	0	0	3	1	1.18	0	2	1.232	0.3	0.832	0.405604216242163	NA	0	4.0421	3.7673	3.7673	TRUE	NA	E	Branched chain amino acid transport system carrier protein
CD630_12600	0	0	17	19	0	0	12	6	4.46	0	9	2.651	1.407	2.439	0.0147354670932262	0.111879750057849	0	0.6911	0.6559	0.6559	TRUE	NA	E	Branched chain amino acid transport system carrier protein
CD630_12610	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Putative ribonucleotide-diphosphate reductase
CD630_12620	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Ribonuclease HII %28RNase HII%29
CD630_12630	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	CIR	Putative FMN-dependent dehydrogenase
CD630_12640	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12650	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C CarD family
CD630_12660	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_12670	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C multidrug-family permease
CD630_12680	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	ABC-type transport system%2C multidrug-family ATP-binding protein
CD630_12690	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	TK	Two-component response regulator
CD630_12700	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Two-component sensor histidine kinase
CD630_12710	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Putative restriction endonuclease
CD630_12720	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	Putative magnesium chelatase
CD630_12730	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Putative DNA processing Smf single strand binding protein
CD630_12740	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	L-L	DNA topoisomerase I
CD630_12750	0	0	5	2	0	0	3	1	1.02	0	2	1.181	0.241	0.704	0.481254225094136	NA	0	4.8367	4.5777	4.5777	TRUE	NA	K	Transcriptional regulator%2C GTP-sensing pleiotropic repressor
CD630_12760	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Putative replication-associated recombination protein A RarA
CD630_12770	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative acetyltransferase
CD630_12780	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Rrf2 family
CD630_12790	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	E	Cysteine desulfurase
CD630_12800	0	2	2	6	0	4	1	2	1.74	2	2	0.981	-0.027	-0.067	0.946546450221466	0.980292270971008	0	2.5411	2.1533	2.1533	TRUE	NA	O	Putative NifU-like protein
CD630_12810	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	J	tRNA-specific 2-thiouridylase MnmA
CD630_12820	2	0	4	6	5	0	3	2	2.31	2	2	1.017	0.024	0.055	0.956426255422204	0.981376505563652	0	1.4602	1.3192	1.3192	TRUE	NA	J	Alanyl-tRNA synthetase
CD630_12830	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	S	Conserved hypothetical protein%2C UPF0297 family
CD630_12840	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	notInCOG	Putative membrane protein
CD630_12850	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	JLK	Putative Holliday junction resolvase
CD630_12860	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	Conserved hypothetical protein
CD630_12870	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	P	Transcriptional regulator%2C Fur family
CD630_12880	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_12890	2	2	2	13	5	4	1	4	3.46	4	2	0.902	-0.15	-0.32	0.749046113546645	0.875123182163407	0	0.8507	0.7339	0.7339	TRUE	NA	J	Ribonuclease J family protein
CD630_12900	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative small acid-soluble spore protein SASP
CD630_12910	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	M	D-alanyl-D-alanine carboxypeptidase
CD630_12920	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12930	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C AraC family
CD630_12940	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	Putative membrane-associated peptidase%2C M50 family
CD630_12950	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	L	Segregation and condensation protein A
CD630_12960	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	Segregation and condensation protein B
CD630_12970	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_12980	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	Conserved hypothetical protein
CD630_12990	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C MarR family
CD630_13000	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Leucine aminopeptidase
CD630_13010	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_13011	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_13020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative MazG-like pyrophosphohydrolase
CD630_13030	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	NAD-dependent deacetylase%2C Sir2 family
CD630_13040	0	0	3	10	0	0	2	3	1.34	0	2	1.277	0.353	0.94	0.347073411561895	NA	0	3.5603	3.3021	3.3021	TRUE	NA	G-R	Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase
CD630_13050	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	DNA polymerase III PolC-type %28PolIII%29
CD630_13060	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Conserved hypothetical protein
CD630_13070	4	0	2	2	9	0	1	1	2.77	4	1	0.671	-0.576	-1.2	0.230106825126721	0.414543593358062	0	1.0627	1.0964	1.0964	TRUE	NA	K	Transcription elongation protein
CD630_13071	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	R	Conserved hypothetical protein
CD630_13080	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	J	Ribosomal protein L7Ae/L30e/S12e/Gadd45
CD630_13090	1	2	3	9	2	4	2	3	2.73	3	2	0.956	-0.065	-0.142	0.886733092567261	0.946918596587664	0	1.0876	0.8769	0.8769	TRUE	NA	J	Translation initiation factor IF-2
CD630_13100	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	J	Ribosome-binding factor A
CD630_13110_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phosphoesterase %28Disrupted IStron%29
CD630_13110_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phosphoesterase %28Disrupted IStron%29
CD630_13120	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	X	Transposase-like protein B
CD630_13140	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	J	tRNA pseudouridine synthase B
CD630_13150	0	0	4	0	0	0	3	0	0.68	0	2	1.073	0.101	0.383	0.701633532059556	NA	10	9.4757	10	10	TRUE	NA	H	Riboflavin biosynthesis protein
CD630_13151	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_13160	0	0	1	2	0	0	1	1	0.34	0	1	1.032	0.045	0.173	0.862436771713756	NA	0	27.7226	10	10	TRUE	NA	J	30S ribosomal protein S15
CD630_13170	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Conserved hypothetical protein
CD630_13180	2	0	6	8	5	0	4	3	2.82	2	4	1.12	0.163	0.358	0.720251551130703	0.871689056753056	0.0541	1.042	0.9597	0.9597	TRUE	NA	J	Polyribonucleotide nucleotidyltransferase
CD630_13190	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	GM	Putative polysaccharide deacetylase
CD630_13200	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	R	Putative peptidase%2C M16 family
CD630_13210	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	R	Putative sporulation protein
CD630_13220	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	E	Aspartokinase 1 %28Aspartokinase I%29 %281spartate kinase I%29
CD630_13230	0	0	2	4	0	0	1	1	0.67	0	1	1.082	0.113	0.407	0.683976199146408	NA	0	9.7349	8.6653	8.6653	TRUE	NA	O	Protein export-enhancing factor
CD630_13240	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	DNA FtsK/SpoIIIE translocase
CD630_13250	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative tRNA 2-selenouridine synthase%2C selenophosphate-dependent%3B Rhodanese-like domain protein
CD630_13260	0	0	0	8	0	0	0	3	0.66	0	2	1.072	0.101	0.381	0.703273297261834	NA	10	10.0039	10	10	TRUE	NA	J	Ribosomal protein S12 methylthiotransferase
CD630_13270	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
CD630_13280	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	L	Protein RecA %28Recombinase A%29
CD630_13290	0	2	16	4	0	4	11	1	3.96	2	6	1.365	0.449	0.947	0.343776084512166	0.537292423475968	1.4451	0.7607	0.8512	0.8512	TRUE	NA	J-JR	RNase Y
CD630_13300	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	L	Putative DNA helicase%2C UvrD/REP type
CD630_13310	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	Signal peptidase I%2C S26A family
CD630_13320	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	I	Undecaprenyl-diphosphatase 1 %28Undecaprenyl pyrophosphate phosphatase 1%29 %28Bacitracin resistance protein 1%29
CD630_13330	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Putative phage tyrosine recombinase
CD630_13340	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	F	Adenylosuccinate lyase
CD630_13350	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C MarR family
CD630_13360	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	G-G	PTS system%2C glucose-like IIBC component
CD630_13370	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C RpiR family
CD630_13380	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative 6-phospho-beta-glucosidase
CD630_13390	0	0	5	18	0	0	3	6	2.34	0	4	1.703	0.768	1.635	0.102150278194266	0.262037670150508	0	1.4292	1.3482	1.3482	TRUE	NA	E	Aspartate aminotransferase %28AspAT%29 %28Transaminase A%29
CD630_13400	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative galactose-1-phosphate uridylyltransferase
CD630_13410	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Exodeoxyribonuclease
CD630_13420	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Putative ribonuclease
CD630_13430	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	E	Glutamine synthetase
CD630_13440	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Putative cell wall biosynthesis protein
CD630_13450	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C PadR family
CD630_13460	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	Conserved hypothetical protein%2C DUF1700
CD630_13470	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_13480	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative lipoprotein
CD630_13490	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	ABC-type transport system%2C cationic antimicrobial peptide resistance ATP-binding protein
CD630_13500	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C cationic antimicrobial peptide resistance permease
CD630_13510	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	ABC-type transport system%2C cationic antimicrobial peptide resistance permease
CD630_13520	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Two-component sensor histidine kinase%2C cationic antimicrobial peptide resistance
CD630_13530	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Putative phosphomethylpyrimidine kinase
CD630_13540	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	Conserved hypothetical protein
CD630_13550	0	2	10	20	0	4	7	7	4.26	2	7	1.468	0.554	1.132	0.257736174454829	0.443983483002478	0	0.7178	0.6373	0.6373	TRUE	NA	K	Cold shock protein CspB
CD630_13560	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Putative CBS domain-containing protein
CD630_13570	0	2	2	2	0	4	1	1	1.41	2	1	0.914	-0.13	-0.335	0.737397183177469	NA	0	3.3502	2.8033	2.8033	TRUE	NA	O	Putative peptidyl-prolyl isomerase
CD630_13580	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_13590	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_13600	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_13601	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_13610	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_13620	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_13630	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdK-like protein
CD630_13640	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdM-like protein
CD630_13650	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdN-like protein
CD630_13651	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_13660	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage tail protein
CD630_13670	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdP-like protein
CD630_13680	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Putative phage cell wall XkdQ-like hydrolase
CD630_13690	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_13700	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdS-like protein
CD630_13710	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Putative baseplate assembly predicted J-like
CD630_13720	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage XkdT-like protein
CD630_13730	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Putative phage tail fiber protein
CD630_13740	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	DZ-DZ-DZ	Putative beta-lactamase-inhibitor protein II
CD630_13750	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_13760	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_13770	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_13780	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	Transcriptional regulator%2C Phage-type
CD630_13781	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Transcriptional regulator%2C Phage-type
CD630_13782	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_13790	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C Phage-type
CD630_13800	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-D	Transporter%2C Major Facilitator Superfamily %28MFS%29
CD630_13810	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C TetR family
CD630_13820	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Glycerol kinase 1 %28ATP:glycerol 3-phosphotransferase 1%29 %28Glycerokinase 1%29 %28GK 1%29
CD630_13830	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	PT	Transcriptional regulator%2C GntR family
CD630_13840	2	0	0	0	5	0	0	0	1.13	2	0	0.739	-0.436	-1.287	0.198060006152392	NA	10	4.2253	4.885	4.885	TRUE	NA	E	Putative lamB-like protein%2C UPF0271 family
CD630_13850	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	P	Putative natural resistance-associated macrophage protein
CD630_13860	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative allophanate hydrolase subunit 1
CD630_13870	2	0	0	0	5	0	0	0	1.13	2	0	0.739	-0.436	-1.287	0.198060006152392	NA	10	4.2253	4.885	4.885	TRUE	NA	E	Putative allophanate hydrolase subunit 2
CD630_13880_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of trancriptional regulator %28Part 1%29
CD630_13880_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of trancriptional regulator %28Part 2%29
CD630_13890	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	MR	Putative chloromuconate cycloisomerase
CD630_13900	0	0	4	0	0	0	3	0	0.68	0	2	1.073	0.101	0.383	0.701633532059556	NA	10	9.4757	10	10	TRUE	NA	S	Conserved hypothetical protein%2C DUF819 family
CD630_13910	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative hydrolase%2C CocE/NonD family
CD630_13920	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	V	Putative endoribonuclease
CD630_13930	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GER	Putative membrane protein
